_id,isbn,title,authors,published_year,publisher,cover_url,ratings_average,ratings_count,already_read_count,summary,categories
6691447a6853aeaf9410d2e0,1526618206,Harry Potter and the Order of the Phoenix,['J. K. Rowling'],2003,"['Salamandra Publicacions y Edicions', 'Unknown Publisher', 'Tandem Library', 'Penguin Random House Grupo Editorial', 'Raincoast Books', 'Warner Books', ""Bloomsbury Children's Books"", 'Yapı Kredi Yayınları', 'Salamandra', 'Yediʻot aḥaronot', 'Listening Library', 'Penguin Random House Grupo Editorial (USA) LLC', 'Munhak Suchʹŏp', 'Uitgeverij De Harmonie', ""People's Literature Press"", 'Kitābsarā-yi Tandīs', 'Paw Prints', 'Scholastic', 'French & European Pubns', 'Albatros', 'Arthur A. Levine Books an imprint of Scholastic Press', 'Rocco', 'А-БА-БА-ГА-ЛА-МА-ГА', 'Naufaul', 'BLOOMSBURY', 'De Harmonie / Standaard', 'Munhak Sucheob', 'Sifre ḥemed', 'NA', 'Turtleback Books Distributed by Demco Media', 'TBS Publishers', 'Bloomsbury', 'Animus', 'Seizansha/Tsai Fong Books', 'Turtleback Books', 'Ren min wen xue chu ban she', 'Scholastic Inc.', 'Perfection Learning', 'Salamandra Infantil y Juvenil', 'Gramedia Pustaka Utama', 'Distributed in India by Book Suppy Co.', 'Presença', 'Pottermore', 'Pottermore Publishing', 'Cover to Cover Cassettes', 'Media Rodzina', 'Arthur A. Levine Books', 'Tandis Books', 'Lulu Press, Inc.', 'HNP', 'Algoritam', 'Salani', 'Scholastic, Incorporated', 'Editorial Empúries', 'Seizansha', 'Егмонт', 'Publicaciones y Ediciones Salamandra, S.A.', 'Editions Gallimard', 'Lectorum Publications', 'ROSMĖN', 'Gyldendal', 'Salamandra Bolsillo', 'imusti', 'Emece Editores', 'Nanmeebooks', 'Gallimard Jeunesse', 'Aṅkura Prakāśanī', 'Mañjula Pabliśiṅga Hāusa', 'Gallimard', 'Large Print Press', 'Carlsen', 'French and European Publications Inc', 'Bloomsbury Publishing Plc', 'scholastic', 'BLOOMSBURY PUBLISHING', 'Thorndike Press', 'Salamandra Publicacions Y Edicions, S.L.', 'Animus Kiadó', 'NXB Trẻ', 'Sifre ʻAliyat ha-gag', 'Turtleback', 'Romsen', 'Distributed in India by Full Circle Pub.', 'Alma littera', 'Bbc Book Pub', 'Munhaksuchup', 'NXB Trke', 'Huang guan wen hua chu ban you xian gong si', 'Bloomsbury Childrens Books', 'Blubsbury', 'Say-zan-sha', ""BLOOMSBURY CHILDREN'"", 'Arthur A. Levine / Scholastic']",https://covers.openlibrary.org/b/isbn/1526618206-L.jpg,4.327869,244.0,499.0,"There is a door at the end of a silent corridor. And it's haunting Harry Potter's dreams. Why else would he be waking in the middle of the night, screaming in terror? It's not just the upcoming O.W.L. exams; a new teacher with a personality like poisoned honey; a venomous, disgruntled house-elf; or even the growing threat of He-Who-Must-Not-Be-Named. Now Harry Potter is faced with the unreliability of the very government of the magical world and the impotence of the authorities at Hogwarts. Despite this (or perhaps because of it), he finds depth and strength in his friends, beyond what even he knew; boundless loyalty; and unbearable sacrifice.",['Juvenile Fiction']
669148916853aeaf9410d310,9782290312322,Fear Street - The New Girl,['R. L. Stine'],1989,"['Simon Pulse', 'Archway Paperback/Pocket Books', 'Simon & Schuster, Limited', ""J'ai lu"", 'Gareth Stevens Pub', 'Pocket Books', 'Perfection Learning Prebound', 'Tandem Library', 'Simon & Schuster (Trade Division)', 'EJL']",https://covers.openlibrary.org/b/isbn/9782290312322-L.jpg,4.0416665,24.0,65.0,"FEAR STREET -- WHERE YOUR WORST NIGHTMARES LIVE... The new girl is as pale as a ghost, blond, and eerily beautiful -- and she seems to need him as much as he wants her. Cory Brooks hungers for Anna Corwin's kisses, drowns in her light blue eyes. He can't get her out of his mind. He has been loosing sleep, ditching his friends...and everyone has noticed. Then as suddenly as she came to Shadyside High, Anna disappears. To find a cure for his obsession, Cory must go to Anna's house on Fear Street -- no matter what the consequences. Anna may be the love of his life...but finding out her secret might mean his death.",['Young Adult Fiction']
669148986853aeaf9410d311,9788203241352,Het Achterhuis,['Anne Frank'],1944,"['ABG-Selector USA', 'Zhejiang shao nian er tong chu ban she', 'Giulio Einaudi', 'Bertelsmann Lesering', 'Plaza & Janés', 'Heroldo de Esperanto', 'Contact', 'Chivers Large print (Chivers, Windsor, Paragon & C', 'Livre De Poche French', 'Minoas', 'Tandem Library', 'Editores Mexicanos Unidos', 'Penguin Random House Grupo Editorial', 'DAEDALUS', 'Alfred A. Knopf', 'Doubleday & Company, Inc.', 'Doubleday', 'Cornerstone Books', 'Oslo, Norsk [Norway]:  GoBok / Aschehoug', 'Heinemann', 'Listening Library', 'YBM', 'Vintage Espanol', 'Yi wen chu ban she', 'Globe Book Co.', 'Modern Library', 'Mass Market Paperback Edition - Bantam Books', 'Constellation Books', 'Caedmon', 'S. Fischer Verlag', 'distributed by Heron Books', 'Plaza & Janes Editores, S.A.', 'Zhongguo yu hang chu ban she', 'Fang wen yi chu ban she', 'Anchor Books/Doubleday', 'Manjul Publishing House', 'G.K. Hall & Co.', 'Gardners Books', 'Methuen', 'Plaza y Janes', 'Calmann-Levy', 'Econo-Clad Books', 'Pocket', 'Pearson Education', 'Bungei Shunjū', 'Verlag Lambert Schneider', 'Grijalbo Mondadori Sa', 'Հայպետհրատ', 'Random House', 'Hainan chu ban she', 'Franklin Watts', 'Turtleback Books Distributed by Demco Media', 'Puffin Books', 'Globe Fearon', 'S. Fischer', 'Bakker', 'Yavneh', 'Sine nomine', 'Penguin Books', 'DEBOLSILLO', 'Fischer Taschenbuch', 'Garbo', 'Fischer (Tb.), Frankfurt', 'Guild', 'Epoca', 'Penguin.', 'Fischer Taschenbuch Verlag', 'Perfection Learning', 'Pendulum Pr', 'Independently Published', 'Bei jing lian he chu ban gong si', 'Calmann-Lévy', 'Sanage Publishing House', 'Valentine Mitchel', 'SOS Free Stock', 'Recorded Books', 'Motilal Books UK', 'Ediçao Livros do Brasil', 'Grijalbo Mondadori', 'Staatsuitgeverij', 'Viking', 'GALLIMARD JEUNE', 'Malukah', 'Thé̂ Giới', 'ELSEVIER MANTEAU', 'Argentiner Optayl fun Alveltlekhen Yidishn Kultur-Kongres', 'Penguin Audiobooks', 'Konika', 'Delhi Open Books', 'Puffin', 'CMS', 'Fischer Taschenbuch Verlag GmbH', 'W. W. Norton', 'Penguin Books, Limited (UK)', 'Doubleday Books for Young Readers', 'Uitbeverij Bert Bakker', 'Prakash Book Depot', 'GLOBE', 'Editores Mexicanos Unidos, S.A.', 'Macmillan', 'PLAZA & JANES', 'Waxmann Verlag GmbH', 'imusti', 'Zhi wen chu ban she', 'Abg-Selector USA', 'Amereon Limited', ""Macmillan Children's Books"", 'Spoken Arts', 'Einaudi', 'Uitgeverij Bert Bakker', 'Penguin', 'Penguin Random House,', 'sodam', 'Perfection Learning Corporation', 'General Press', 'Uitgeverij Contact', 'Wilco Books', 'Globe Book Company', 'Calmann-Lévy', 'Penguin Books, Limited', 'Gallimard', 'Selector', 'Sfera', 'Knopf Doubleday Publishing Group', 'Editorial Hemisferio', 'Vintage Español', 'Listening Library (Audio)', 'Bantam Books (Mm)', 'Emecé Editores', 'San Val', 'Menoyre', 'Vallentine, Mitchell', 'Pharos Books', 'Editora Latino Americana, S. A.', 'Melukheh-Farlag far liṭeraṭur un ḳunsṭ', 'Principis', 'The Audio Partners', 'Fischer Bcherei', 'Penguin Books Ltd', 'B. Bakker', 'Shanghai shi ji chu ban gu fen you xian gong si', 'Caedmon Audio Cassette', 'Debolsillo', 'Maple Press', 'Editores Mexicanos Unidos-Mex', 'Pocket Books', 'Tekst', 'Chivers', 'Longman', 'Bantam Books', 'Fischer', 'Editorial Plaza & Janés', 'Nha Xuat Ban An Tiem', 'Brand: GLOBE', 'F. Watts', 'The Folio Society', 'International Collectors Library', 'Anne frank Foundation', 'Perfection Learning Prebound', 'Gwasg Carreg Gwalch', 'Doubleday & Company', 'Penguin\xa0Books', 'Hutchinson', 'Washington Square Press', 'National Yiddish Book Center', 'Pan Books', 'Pan', 'Tammi', 'Borders', 'Gwasg Addysgol Cymru', 'Vallentine Mitchell & Co Ltd', 'Pearson Education, Limited', 'Zhi ku gu fen you xian gong si', 'Fischer (S.), Frankfurt']",https://covers.openlibrary.org/b/isbn/9788203241352-L.jpg,4.2056074,107.0,156.0,"Anne Frank hield van 12 juni 1942 tot 1 augustus 1944 een dagboek bij. In maart 1945 stierf ze op vijftienjarige leeftijd in het concentratiekamp Bergen-Belsen. De enige overlevende van de familie, Annes vader Otto Frank, zorgde ervoor dat het dagboek gepubliceerd werd. In 1947 verscheen Het Achterhuis. Sindsdien is het een van de meest gelezen boeken ter wereld.",['Biography & Autobiography']
6691489c6853aeaf9410d312,9781423311133,The Age of Innocence,['Edith Wharton'],1920,"['Franklin Library', 'Signet Classics', 'Grandi Tascabili Economici Newton', ""Macmillan Collector's Library"", 'HarperCollins Publishers', 'Penguin USA, Inc.', 'KRON-PRESS', 'Unabridged Library Edition', 'J Ai Lu Editions', ""Charles Scribner's Sons"", 'Chancellor', 'Books On Tape', 'Classic Books', 'Wordsworth Classics', 'Everyman', 'Grosset & Dunlap', 'HarperCollins', 'Naxos', 'Alma Classics', 'Random House', 'Project Gutenberg', 'Oxford University Press', 'Maxwell Macmillan Canada', 'Createspace Independent Publishing Platform', 'LibriVox', 'Printed for the members of the Limited Editions Club [at the Press of the Archer, Mount Vernon, N.Y.]', 'Houghton Mifflin', 'Simon & Brown', 'Barnes & Noble Books', 'F&W Media, Incorporated', 'Appleton-Century-Crofts', ""Collector's Library"", 'BiblioBazaar', 'Naxos and Blackstone Publishing', 'Cambridge University Press', 'Blackstone Audio Inc', 'CIHM (George J McLeod)', 'Barnes & Noble', 'Lerner Publishing Group', 'Random House Publishing Group', 'Constable', 'Oxford University Press, USA', 'Huang guan chu ban she (Xianggang) yu xian gong si', 'Barnes & Noble World Digital Library', 'Audiocite', 'Classic Publishers', 'Bookcassette', 'Penguin Publishing Group', 'Blackstone Audiobooks', 'Maxwell Macmilan International', 'Appleton-Century', ""Everyman's Library"", 'Random House UK', 'Maxwell Macmillan International', 'Start Publishing LLC', 'Fictionwise, Inc.', 'Franklin Classics Trade Press', 'Dodo Press', 'ICON Reference', 'Flame Tree Publishing', 'The Audio Partners, Cover to Cover', 'Vintage Books', 'Pavilion Press', 'Chatterley Press International', 'Books On Tape, Inc.', 'eBooksLib', 'Books on Tape, Inc.', 'West Margin Press', 'Dutton Books', 'Simon & Schuster, Limited', 'Pocket', 'SMK Books', 'W.W. Norton', 'ICON Group International, Inc.', 'Blue Unicorn Editions', 'Premier Classics', 'Scribner', 'Printers Row Publishing Group', 'The Modern library', 'Waking Lion Press', 'Open Road Integrated Media, Inc.', 'Adams Media Corporation', 'Brilliance Audio on CD Unabridged Lib Ed', 'Random House UK Ltd (A Division of Random House Group)', 'Arion Press', 'Penguin Books', 'Audio Literature', 'Tusquets Editores', 'Blackstone Pub', 'CreateSpace Independent Publishing Platform', 'PurposeQuest Media', 'TusQuets', 'Race Point Publishing', 'Virago UK', ""J'ai lu"", 'Penguin Group USA, Inc.', 'Hard Press', 'Dover Publications', 'ISIS Large Print Bks.', 'Icon Reference', 'Signet Classic', 'W.W. Norton & Co.', 'Dreamscape Media', 'Broadview Press', 'Boomer Books', 'D. Appleton', 'Independently Published', '""ĖKSMO""', 'Gladstone Press', 'Buccaneer Books', 'Penguin', 'Tor Classics', 'Bruguera', 'Tusquets', 'Flammarion', 'Modern  Library', 'Penguin Audio', 'Aegypan', 'Audio Book Contractors, Inc.', 'Bantam, Doubleday, Dell', 'Cengage Gale', 'Andres Bello', 'Scribner Paper Fiction', 'Kessinger Publishing', 'State Street Press', 'Tandem Library', 'Collier Books', 'Wordsworth Editions', 'D. Appleton and Company', 'D. Appleton-Century Co.', 'Paperbackshop.Co.UK Ltd - Echo Library', 'Quality Paperback Book Club', 'Viking Penguin', 'HarperCollins Publishers Limited', 'New American Library', 'Amazon Publishing', 'Brilliance Audio on MP3-CD Lib Ed', 'The Floating Press', 'Remploy Press', 'Penguin Group UK', 'Barnes & Noble Classics', 'Franklin Classics', 'Appleton', 'G.K. Hall', 'Brilliance Audio on CD Unabridged', 'ICON Classics', ""Everyman's Library/A.A. Knopf"", 'Penguin Books Ltd', 'W. W. Norton', 'NuVision Publications', 'Brilliance Audio on MP3-CD', 'Wordsworth Editions Ltd', 'Modern Library', 'Listening Library', 'Digireads.com', 'Yi lin chu ban she', 'Virago Press']",https://covers.openlibrary.org/b/isbn/9781423311133-L.jpg,3.4761906,42.0,48.0,"Wharton's Pulitzer Prize-winning novel set in upper class New York City. Newland Archer, gentleman lawyer and heir to one of New York City's best families, is happily anticipating a highly desirable marriage to the sheltered and beautiful May Welland. Yet he finds reason to doubt his choice of bride after the appearance of Countess Ellen Olenska, May's exotic, beautiful 30-year-old cousin, who has been living in Europe. This novel won the first ever Pulitzer awarded to a woman. Widely regarded as one of Edith Wharton's greatest achievements, The Age of Innocence is not only subtly satirical, but also a sometimes dark and disturbing comedy of manners in its exploration of the 'eternal triangle' of love. Set against the backdrop of upper-class New York society during the 1870s, the author's combination of powerful prose combined with a thoroughly researched and meticulous evocation of the manners and style of the period, has delighted readers since the novel's first publication in 1920. In 1921 The Age of Innocence achieved a double distinction - it won the Pulitzer Prize and it was the first time this prestigious award had been won by a woman author.",['Fiction']
6691489e6853aeaf9410d313,137090519X,The Secret Garden,"['Frances Hodgson Burnett', 'Frances Hodgson', 'Frances Hodgson Burnet', 'Francis Hodgson Burnett', 'Miller, Steve', 'Luisa Uribe']",1911,"['Dell', ""Collector's Library"", 'Simon & Brown', 'F.A. Stokes', 'Everest De Ediciones Y Distribucion', 'Dover Publications, Inc.', 'Listening Library', 'J M Dent & Sons Ltd', 'Andre Deutsch Ltd', ""Simon & Schuster Children's Publishing"", 'World of Information', 'Doherty Associates, LLC, Tom', 'Templar Publishing', 'Kessinger Publishing, LLC', 'HarperCollins Focus', ""Random House Children's Books"", 'Econo-Clad Books', 'Abdo Pub Co (E)', 'Candlewick Press', 'Franklin Watts', 'Puffin Books', 'Mandarin Companion', 'BookSurge Classics', 'Parragon Plus', 'Universe', 'Frederick A. Stokes Company', 'Turtleback Books', 'Scholastic Inc.', 'Independently Published', 'Harper Collins', 'Kingfisher Books Ltd', 'GEDDES & GROSSET LTD', 'Oxford University Press', ""J'ai Lu"", 'Amazon Publishing', 'Blackstone Pub', 'Playmore Publishers', 'Viking Kestrel', 'HarperFestival', 'Longmeadow Press', 'Lippincott', 'Penguin Audiobooks', 'Dreamscape Media', 'Dell Pub. Co.', 'Hodder Wayland', 'Palazzo Editions', 'Prakash Book Depot', 'Tyndale Entertainment', 'Cengage Heinle', 'North Books', 'Signet Classics', 'Littlehampton Book Services Ltd', 'Bendon', 'Penguin Classics', 'Quarto Publishing Group USA', 'Simon & Schuster, Limited', ""Author's Republic"", ""Macmillan Collector's Library"", 'Z & L Barnes Publishing', 'Dalmation Press Childrens Classic', 'Troll Communications', 'Red Fox Publishing in Great Britain', 'Parragon', 'Tiger Books International', 'Fictionwise, Inc.', 'SMK Books', 'Park Lane Press', 'HAMLYN YOUNG BOOKS', 'BBC Audiobooks America', 'North Parade Publishing', 'Usborne Publishing, Limited', 'Xs Books', 'BBC Books', 'Flowerpot Press', 'Bendon Publishing', 'Blackstone Audio, Inc.', 'Dell Pub. Co', 'Dover Publications', 'HarperCollins Publishers', 'Josef Weinberger Plays', 'Book Depot, Inc. (Paper Mill Press)', 'Gaviota', 'Namaskar Books', 'Sterling', 'Tandem Library', 'Everest Pub', 'Grosset & Dunlap', 'Creative Media Partners, LLC', 'Award Publications Ltd', 'Barnes & Noble, Inc. with Sterling Publishing Co., Inc.', 'Rupa', 'Welbeck Editions', 'Flame Tree Publishing', 'Harper Collins Publishers', 'Book on Demand Ltd.', 'Candlewick', ""Scholastic Children's Books"", 'Scholastic', ""Penguin Children's Audiobooks"", 'Createspace Independent Publishing Platform', 'EFINITO', 'Barnes & Noble Books', 'Seven Seas', 'Highbridge Audio', 'Union Square Kids', 'Romero Media LLC', ""Methuen Children's Books"", 'Turtleback Books Distributed by Demco Media', 'Monterey Soundworks', 'Aerie Bookd Ltd.', 'F. Warne', 'Xist Publishing', 'Dutton Juvenile', 'Hinkler Books Pty, Limited', 'Two Lions', 'Portland House', 'Willowisp Press', 'Abbeville Press, Incorporated', 'W.W. Norton & Co.', 'Joe Books Inc.', 'FeedARead.com', 'Tor Classics', 'Imprint unknown', 'Siena Publishing', 'Michael Joseph Ltd', 'Random House Publishing Group', 'Canon Press', 'Barnes & Noble World Digital Library', 'Tantor Media', 'LONGMAN', 'Engage Books', 'Heinle ELT', 'Metropolitan Museum of Art', 'Viena', 'The Floating Press', 'open source', 'Steven Miller', 'F. A. Stokes', 'Dorling Kindersley Publishers Ltd', 'Ravette Publishing Ltd', 'Scholastic Australia', 'ReadHowYouWant.com', 'State Street Press', 'Yearling', 'Stage Partners', 'The Greenwich Workshop Press', 'New American Library', 'Knopf', ""Oxford Children's Classics"", 'Castor Poche Flammarion', 'In Audio', 'Pearson ESL', 'ICON Classics', 'HarperCollinsPublishers', 'Penguin Publishing Group', 'Sourcebooks', 'Legend Press', 'Thorndike Press', 'IndyPublish', 'Random House Audio', 'Wordsworth Editions, Limited', 'J.B. Lippincott Co.', 'Longman', 'Harmony Raine & Co', 'Scholastic Paperbacks', 'Dean', 'LRS (Library Reproduction Service)', 'Digireads.com', 'Benediction Classics', 'Penguin USA, Inc.', 'HarperCollins', 'Books of Wonder/W. Morrow and Co.', 'Audio Partners', 'Evans Brothers, Limited', ""Hodder Children's Books"", 'Creative Edge, LLC', 'Dodo Press', ""Children's Classics"", 'Laurel Leaf', 'Modern Library', 'H. Holt', 'Dove Cottage', 'LitJoy Crate', 'Barnes & Noble Inc', 'Klett Sprachen GmbH', 'Icon Reference', 'Arcturus Publishing', 'Pearson Education', 'Helbling Languages GmbH', 'J.P. Lippincott', 'Open Road Integrated Media, Inc.', 'Random House', 'Bloomsbury', 'Sterling Publishing Co., Inc.', 'Orion Publishing Group Ltd.', 'Penguin Books', 'Dell Yearling', 'Wordsworth Editions Ltd', 'Watermill Press', 'Thomas Nelson', 'Book Sales, Incorporated', 'Walker Books, Limited', 'Independently published', 'Kappa Books Publishers', 'Ladybird Books', 'Farshore', 'Penguin Random House', 'Cover to Cover Cassettes', 'Troll', 'Bendon - Toys', 'D.R. Godine', 'ABDO Publishing Company', 'Tor Books', 'Naxos Audiobooks', 'Pan Macmillan', 'Sourcebooks Jabberwocky', 'Demco Media', 'Puffin', 'Brand: Scholastic Trade', 'siruela', 'Landoll', 'Brand: Scholastic Paperbacks', 'Kingfisher', 'Harper Design', 'HarperCollins Publishers Limited', 'Start Publishing LLC', 'Random House Books for Young Readers', 'Penguin Books, Limited', 'HarperTrophy', 'Gramercy books', 'Alfaguara Infantil', 'Barnes & Noble Classics', 'Fabbri Pub.', 'Oxford University Press, USA', 'Bantam Classics', 'The Audio Partners', 'Distributed by Random House', 'Dalmatian Publishing Group', 'Printers Row Publishing Group', 'W H Smith', 'Heinemann Educational Publishers', 'Starry Forest Books, Inc.', 'BiblioBazaar', 'Faber & Faber, Limited', 'Karbon Kitaplar', 'The Folio Society', 'Puffin Classics', 'Egmont Books, Limited', 'Arcturus Publishing Limited', 'Hodder & Stoughton', 'Papercutz', 'Nelson Doubleday', 'Audio Book Contractors, Inc.', 'Gramercy Books', 'Rizzoli International Publications, Incorporated', 'Folio Society', 'Trafalgar Square', 'Chartwell Books', 'Random House UK', 'Hamlyn', 'Flammarion', 'Scott Foresman', 'Dalmation Press', 'Nelson Incorporated, Thomas', 'Dalmatian Press', 'HarperChildrensAudio', 'West Margin Press', 'Mind Spark Press LLC', 'Mediasat Group', 'Books in Motion', 'Trafalgar Square Publishing', 'Grandreams', 'World Publications Group, Inc.', 'Diamond Books', 'Egmont Childrens Books', '1st World Library', 'Welbeck Publishing Group Ltd.', 'Kidsbooks.com', 'Audio Literature', 'Wordsworth Edition', 'Alfaguara', 'Puffin books', 'Little, Brown Book Group Limited', 'Lerner Publishing Group', 'Canterbury Classics', 'Lulu Press, Inc.', 'ICON Group International, Inc.', 'Aladdin', 'Atlantida', 'Penguin Putnam', 'Smithmark Publishing', 'ABDO Pub.', 'W. W. Norton', 'Cathay Books', 'Oxford', 'Tyndale House Publishers', 'Gallery Books', 'Penguin Audio', 'Modern Publishing', 'Distributed by Random House Value Pub.', 'Siruela', 'Raintree Childrens Books', 'Penguin UK', 'Hern Books, Limited, Nick', 'Chronicle Books LLC', 'New Burlington Books', 'Ladybird Books Ltd', 'Echo Library', 'Saguaro Press', 'W.W. Norton', 'Gallimard', 'ICON Reference', 'CreateSpace Independent Publishing Platform', 'Listening Library (Audio)', 'Aims International+books Inc', 'Orion Publishing Group, Limited', 'Fingerprint Publishing', 'Ediciones Gaviota', 'The Classic Collection', 'Standard Ebooks', 'Penguin Group UK', 'Courage Books', 'Walker Books Ltd', 'Alma Classics', ""McPherson's Printing"", 'Baronet Books', 'Pages Publishing Group', 'Turtleback Books: A Division of Sanval', 'White Star Publishers', 'Vicens Vives', 'Parragon Books', 'NTC/Contemporary Publishing Company', 'Candy Jar Books', 'Blackstone Audiobooks', 'Chiltern Publishing Ltd', 'SDE Classics', 'Pearson Education, Limited']",https://covers.openlibrary.org/b/isbn/137090519X-L.jpg,4.0491805,61.0,118.0,"«Таинственный сад» – любимая классика для читателей всех возрастов, жемчужина творчества Фрэнсис Ходжсон Бернетт, роман о заново открытой радости жизни и магии силы. Мэри Леннокс, жестокое и испорченное дитя высшего света, потеряв родителей в Индии, возвращается в Англию, на воспитание к дяде-затворнику в его поместье. Однако дядя находится в постоянных отъездах, и Мэри начинает исследовать округу, в ходе чего делает много открытий, в том числе находит удивительный маленький сад, огороженный стеной, вход в который почему-то запрещен. Отыскав ключ и потайную дверцу, девочка попадает внутрь. Но чьи тайны хранит этот загадочный садик? И нужно ли знать то, что находится под запретом?.. Впрочем, это не единственный секрет в поместье...",['Juvenile Fiction']
66914fab6853aeaf9410d320,1668609649,Part of Your World,['Abby Jimenez'],2022,"['Grand Central Publishing', 'Hachette Book Group and Blackstone Publishing', 'Little, Brown Book Group Limited', 'Forever']",https://covers.openlibrary.org/b/isbn/1668609649-L.jpg,4.5,2.0,2.0,"A refreshingly modern fairy tale and instant New York Times bestseller that Love Hypothesis author Ali Hazelwood hails as ""an uplifting, feel-good, romantic read."" After a wild bet, gourmet grilled-cheese sandwich, and cuddle with a baby goat, Alexis Montgomery has had her world turned upside down. The cause: Daniel Grant, a ridiculously hot carpenter who’s ten years younger than her and as casual as they come—the complete opposite of sophisticated city-girl Alexis. And yet their chemistry is undeniable. While her ultra-wealthy parents want her to carry on the family legacy of world-renowned surgeons, Alexis doesn’t need glory or fame. She’s fine with being a “mere” ER doctor. And every minute she spends with Daniel and the tight-knit town where he lives, she’s discovering just what’s really important. Yet letting their relationship become anything more than a short-term fling would mean turning her back on her family and giving up the opportunity to help thousands of people. Bringing Daniel into her world is impossible, and yet she can’t just give up the joy she’s found with him either. With so many differences between them, how can Alexis possibly choose between her world and his? ""Abby Jimenez’s words are like fairy dust... they sprinkled humor and warmth all over my life. Pick up Part of Your World if you’re looking for an uplifting, feel-good, romantic read—and for a beautiful reminder that we should always try to live the life that makes us the happiest."" --Ali Hazelwood, New York Times bestselling author of The Love Hypothesis Book of the Month Club Best Book of the Year finalist Goodreads Choice Awards finalist BookPage Magazine Best Books of the Year Booklist Best Romances of the Year SheReads Romance Book of the Year Award nomination",['Fiction']
